text,register
αὐτίκα δ’ ἀθανάτοισι θεοῖς μετὰ μῦθον ἔειπεν,narrative
ὢ πόποι ἦ μοι ἄχος μεγαλήτορος Αἰνείαο,speech
ὃς τάχα Πηλεΐωνι δαμεὶς Ἄϊδος δὲ κάτεισι,speech
πειθόμενος μύθοισιν Ἀπόλλωνος ἑκάτοιο,speech
νήπιος οὐδέ τί οἱ χραισμήσει λυγρὸν ὄλεθρον,speech
ἀλλὰ τί ἢ νῦν οὗτος ἀναίτιος ἄλγεα πάσχει,speech
μὰψ ἕνεκ’ ἀλλοτρίων ἀχέων κεχαρισμένα δ’ αἰεὶ,speech
δῶρα θεοῖσι δίδωσι τοὶ οὐρανὸν εὐρὺν ἔχουσιν,speech
ἀλλ’ ἄγεθ’ ἡμεῖς πέρ μιν ὑπὲκ θανάτου ἀγάγωμεν,speech
μή πως καὶ Κρονίδης κεχολώσεται αἴ κεν Ἀχιλλεὺς,speech
τόνδε κατακτείνῃ μόριμον δέ οἵ ἐστ’ ἀλέασθαι,speech
ὄφρα μὴ ἄσπερμος γενεὴ καὶ ἄφαντος ὄληται,speech
Δαρδάνου ὃν Κρονίδης περὶ πάντων φίλατο παίδων,speech
οἳ ἕθεν ἐξεγένοντο γυναικῶν τε θνητάων,speech
ἤδη γὰρ Πριάμου γενεὴν ἔχθηρε Κρονίων,speech
νῦν δὲ δὴ Αἰνείαο βίη Τρώεσσιν ἀνάξει,speech
καὶ παίδων παῖδες τοί κεν μετόπισθε γένωνται,speech
τὸν δ’ ἠμείβετ’ ἔπειτα βοῶπις πότνια Ἥρη,narrative
ἐννοσίγαι’ αὐτὸς σὺ μετὰ φρεσὶ σῇσι νόησον,speech
Αἰνείαν ἤ κέν μιν ἐρύσσεαι ἦ κεν ἐάσῃς,speech
Πηλεΐδῃ Ἀχιλῆϊ δαμήμεναι ἐσθλὸν ἐόντα,speech
ἤτοι μὲν γὰρ νῶϊ πολέας ὠμόσσαμεν ὅρκους,speech
πᾶσι μετ’ ἀθανάτοισιν ἐγὼ καὶ Παλλὰς Ἀθήνη,speech
μή ποτ’ ἐπὶ Τρώεσσιν ἀλεξήσειν κακὸν ἦμαρ,speech
μηδ’ ὁπότ’ ἂν Τροίη μαλερῷ πυρὶ πᾶσα δάηται,speech
καιομένη καίωσι δ’ ἀρήϊοι υἷες Ἀχαιῶν,speech
αὐτὰρ ἐπεὶ τό γ’ ἄκουσε Ποσειδάων ἐνοσίχθων,narrative
βῆ ῥ’ ἴμεν ἄν τε μάχην καὶ ἀνὰ κλόνον ἐγχειάων,narrative
ἷξε δ’ ὅθ’ Αἰνείας ἠδ’ ὃ κλυτὸς ἦεν Ἀχιλλεύς,narrative
αὐτίκα τῷ μὲν ἔπειτα κατ’ ὀφθαλμῶν χέεν ἀχλὺν,narrative
Πηλεΐδῃ Ἀχιλῆϊ ὃ δὲ μελίην εὔχαλκον,narrative
ἀσπίδος ἐξέρυσεν μεγαλήτορος Αἰνείαο,narrative
καὶ τὴν μὲν προπάροιθε ποδῶν Ἀχιλῆος ἔθηκεν,narrative
Αἰνείαν δ’ ἔσσευεν ἀπὸ χθονὸς ὑψόσ’ ἀείρας,narrative
πολλὰς δὲ στίχας ἡρώων πολλὰς δὲ καὶ ἵππων,narrative
Αἰνείας ὑπερᾶλτο θεοῦ ἀπὸ χειρὸς ὀρούσας,narrative
ἷξε δ’ ἐπ’ ἐσχατιὴν πολυάϊκος πολέμοιο,narrative
ἔνθά τε Καύκωνες πόλεμον μέτα θωρήσσοντο,narrative
τῷ δὲ μάλ’ ἐγγύθεν ἦλθε Ποσειδάων ἐνοσίχθων,narrative
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
Αἰνεία τίς σ’ ὧδε θεῶν ἀτέοντα κελεύει,speech
ἀντία Πηλεΐωνος ὑπερθύμοιο μάχεσθαι,speech
ὃς σεῦ ἅμα κρείσσων καὶ φίλτερος ἀθανάτοισιν,speech
ἀλλ’ ἀναχωρῆσαι ὅτε κεν συμβλήσεαι αὐτῷ,speech
μὴ καὶ ὑπὲρ μοῖραν δόμον Ἄϊδος εἰσαφίκηαι,speech
αὐτὰρ ἐπεί κ’ Ἀχιλεὺς θάνατον καὶ πότμον ἐπίσπῃ,speech
θαρσήσας δὴ ἔπειτα μετὰ πρώτοισι μάχεσθαι,speech
οὐ μὲν γάρ τίς σ’ ἄλλος Ἀχαιῶν ἐξεναρίξει,speech
ὣς εἰπὼν λίπεν αὐτόθ’ ἐπεὶ διεπέφραδε πάντα,narrative
αἶψα δ’ ἔπειτ’ Ἀχιλῆος ἀπ’ ὀφθαλμῶν σκέδασ’ ἀχλὺν,narrative
θεσπεσίην ὃ δ’ ἔπειτα μέγ’ ἔξιδεν ὀφθαλμοῖσιν,narrative
ὀχθήσας δ’ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν,narrative
ὢ πόποι ἦ μέγα θαῦμα τόδ’ ὀφθαλμοῖσιν ὁρῶμαι,speech
ἔγχος μὲν τόδε κεῖται ἐπὶ χθονός οὐδέ τι φῶτα,speech
λεύσσω τῷ ἐφέηκα κατακτάμεναι μενεαίνων,speech
ἦ ῥα καὶ Αἰνείας φίλος ἀθανάτοισι θεοῖσιν,speech
ἦεν ἀτάρ μιν ἔφην μὰψ αὔτως εὐχετάασθαι,speech
ἐρρέτω οὔ οἱ θυμὸς ἐμεῦ ἔτι πειρηθῆναι,speech
ἔσσεται ὃς καὶ νῦν φύγεν ἄσμενος ἐκ θανάτοιο,speech
ἀλλ’ ἄγε δὴ Δαναοῖσι φιλοπτολέμοισι κελεύσας,speech
τῶν ἄλλων Τρώων πειρήσομαι ἀντίος ἐλθών,speech
ἦ καὶ ἐπὶ στίχας ἆλτο κέλευε δὲ φωτὶ ἑκάστῳ,narrative
μηκέτι νῦν Τρώων ἑκὰς ἕστατε δῖοι Ἀχαιοί,speech
ἀλλ’ ἄγ’ ἀνὴρ ἄντ’ ἀνδρὸς ἴτω μεμάτω δὲ μάχεσθαι,speech
ἀργαλέον δέ μοί ἐστι καὶ ἰφθίμῳ περ ἐόντι,speech
τοσσούσδ’ ἀνθρώπους ἐφέπειν καὶ πᾶσι μάχεσθαι,speech
οὐδέ κ’ Ἄρης ὅς περ θεὸς ἄμβροτος οὐδέ κ’ Ἀθήνη,speech
τοσσῆσδ’ ὑσμίνης ἐφέποι στόμα καὶ πονέοιτο,speech
ἀλλ’ ὅσσον μὲν ἐγὼ δύναμαι χερσίν τε ποσίν τε,speech
καὶ σθένει οὔ μ’ ἔτι φημὶ μεθησέμεν οὐδ’ ἠβαιόν,speech
ἀλλὰ μάλα στιχὸς εἶμι διαμπερές οὐδέ τιν’ οἴω,speech
Τρώων χαιρήσειν ὅς τις σχεδὸν ἔγχεος ἔλθῃ,speech
ὣς φάτ’ ἐποτρύνων Τρώεσσι δὲ φαίδιμος Ἕκτωρ,narrative
κέκλεθ’ ὁμοκλήσας φάτο δ’ ἴμεναι ἄντ’ Ἀχιλῆος,narrative
Τρῶες ὑπέρθυμοι μὴ δείδιτε Πηλεΐωνα,speech
καί κεν ἐγὼ ἐπέεσσι καὶ ἀθανάτοισι μαχοίμην,speech
ἔγχεϊ δ’ ἀργαλέον ἐπεὶ ἦ πολὺ φέρτεροί εἰσιν,speech
οὐδ’ Ἀχιλεὺς πάντεσσι τέλος μύθοις ἐπιθήσει,speech
ἀλλὰ τὸ μὲν τελέει τὸ δὲ καὶ μεσσηγὺ κολούει,speech
τοῦ δ’ ἐγὼ ἀντίος εἶμι καὶ εἰ πυρὶ χεῖρας ἔοικεν,speech
εἰ πυρὶ χεῖρας ἔοικε μένος δ’ αἴθωνι σιδήρῳ,speech
ὣς φάτ’ ἐποτρύνων οἳ δ’ ἀντίοι ἔγχε’ ἄειραν,narrative
Τρῶες τῶν δ’ ἄμυδις μίχθη μένος ὦρτο δ’ ἀϋτή,narrative
καὶ τότ’ ἄρ’ Ἕκτορα εἶπε παραστὰς Φοῖβος Ἀπόλλων,narrative
Ἕκτορ μηκέτι πάμπαν Ἀχιλλῆϊ προμάχιζε,speech
ἀλλὰ κατὰ πληθύν τε καὶ ἐκ φλοίσβοιο δέδεξο,speech
μή πώς σ’ ἠὲ βάλῃ ἠὲ σχεδὸν ἄορι τύψῃ,speech
ὣς ἔφαθ’ Ἕκτωρ δ’ αὖτις ἐδύσετο οὐλαμὸν ἀνδρῶν,narrative
ταρβήσας ὅτ’ ἄκουσε θεοῦ ὄπα φωνήσαντος,narrative
ἐν δ’ Ἀχιλεὺς Τρώεσσι θόρε φρεσὶν εἱμένος ἀλκὴν,narrative
σμερδαλέα ἰάχων πρῶτον δ’ ἕλεν Ἰφιτίωνα,narrative
ἐσθλὸν Ὀτρυντεΐδην πολέων ἡγήτορα λαῶν,narrative
ὃν νύμφη τέκε νηῒς Ὀτρυντῆϊ πτολιπόρθῳ,narrative
Τμώλῳ ὕπο νιφόεντι Ὕδης ἐν πίονι δήμῳ,narrative
τὸν δ’ ἰθὺς μεμαῶτα βάλ’ ἔγχεϊ δῖος Ἀχιλλεὺς,narrative
μέσσην κὰκ κεφαλήν ἣ δ’ ἄνδιχα πᾶσα κεάσθη,narrative
δούπησεν δὲ πεσών ὃ δ’ ἐπεύξατο δῖος Ἀχιλλεύς,narrative
κεῖσαι Ὀτρυντεΐδη πάντων ἐκπαγλότατ’ ἀνδρῶν,speech
ἐνθάδε τοι θάνατος γενεὴ δέ τοί ἐστ’ ἐπὶ λίμνῃ,speech
Γυγαίῃ ὅθι τοι τέμενος πατρώϊόν ἐστιν,speech
Ὕλλῳ ἐπ’ ἰχθυόεντι καὶ Ἕρμῳ δινήεντι,speech
ὣς ἔφατ’ εὐχόμενος τὸν δὲ σκότος ὄσσε κάλυψε,narrative
τὸν μὲν Ἀχαιῶν ἵπποι ἐπισσώτροις δατέοντο,narrative
πρώτῃ ἐν ὑσμίνῃ ὃ δ’ ἐπ’ αὐτῷ Δημολέοντα,narrative
ἐσθλὸν ἀλεξητῆρα μάχης Ἀντήνορος υἱὸν,narrative
νύξε κατὰ κρόταφον κυνέης διὰ χαλκοπαρῄου,narrative
οὐδ’ ἄρα χαλκείη κόρυς ἔσχεθεν ἀλλὰ δι’ αὐτῆς,narrative
αἰχμὴ ἱεμένη ῥῆξ’ ὀστέον ἐγκέφαλος δὲ,narrative
ἔνδον ἅπας πεπάλακτο δάμασσε δέ μιν μεμαῶτα,narrative
Ἱπποδάμαντα δ’ ἔπειτα καθ’ ἵππων ἀΐξαντα,narrative
πρόσθεν ἕθεν φεύγοντα μετάφρενον οὔτασε δουρί,narrative
αὐτὰρ ὃ θυμὸν ἄϊσθε καὶ ἤρυγεν ὡς ὅτε ταῦρος,narrative
ἤρυγεν ἑλκόμενος Ἑλικώνιον ἀμφὶ ἄνακτα,narrative
κούρων ἑλκόντων γάνυται δέ τε τοῖς ἐνοσίχθων,narrative
ὣς ἄρα τόν γ’ ἐρυγόντα λίπ’ ὀστέα θυμὸς ἀγήνωρ,narrative
αὐτὰρ ὃ βῆ σὺν δουρὶ μετ’ ἀντίθεον Πολύδωρον,narrative
Πριαμίδην τὸν δ’ οὔ τι πατὴρ εἴασκε μάχεσθαι,narrative
οὕνεκά οἱ μετὰ παισὶ νεώτατος ἔσκε γόνοιο,narrative
καί οἱ φίλτατος ἔσκε πόδεσσι δὲ πάντας ἐνίκα,narrative
δὴ τότε νηπιέῃσι ποδῶν ἀρετὴν ἀναφαίνων,narrative
θῦνε διὰ προμάχων εἷος φίλον ὤλεσε θυμόν,narrative
τὸν βάλε μέσσον ἄκοντι ποδάρκης δῖος Ἀχιλλεὺς,narrative
νῶτα παραΐσσοντος ὅθι ζωστῆρος ὀχῆες,narrative
χρύσειοι σύνεχον καὶ διπλόος ἤντετο θώρηξ,narrative
ἀντικρὺ δὲ διέσχε παρ’ ὀμφαλὸν ἔγχεος αἰχμή,narrative
γνὺξ δ’ ἔριπ’ οἰμώξας νεφέλη δέ μιν ἀμφεκάλυψε,narrative
κυανέη προτὶ οἷ δ’ ἔλαβ’ ἔντερα χερσὶ λιασθείς,narrative
Ἕκτωρ δ’ ὡς ἐνόησε κασίγνητον Πολύδωρον,narrative
ἔντερα χερσὶν ἔχοντα λιαζόμενον ποτὶ γαίη,narrative
κάρ ῥά οἱ ὀφθαλμῶν κέχυτ’ ἀχλύς οὐδ’ ἄρ’ ἔτ’ ἔτλη,narrative
δηρὸν ἑκὰς στρωφᾶσθ’ ἀλλ’ ἀντίος ἦλθ’ Ἀχιλῆϊ,narrative
ὀξὺ δόρυ κραδάων φλογὶ εἴκελος αὐτὰρ Ἀχιλλεὺς,narrative
ὡς εἶδ’ ὣς ἀνεπᾶλτο καὶ εὐχόμενος ἔπος ηὔδα,narrative
ἐγγὺς ἀνὴρ ὃς ἐμόν γε μάλιστ’ ἐσεμάσσατο θυμόν,speech
ὅς μοι ἑταῖρον ἔπεφνε τετιμένον οὐδ’ ἂν ἔτι δὴν,speech
ἀλλήλους πτώσσοιμεν ἀνὰ πτολέμοιο γεφύρας,speech
ἦ καὶ ὑπόδρα ἰδὼν προσεφώνεεν Ἕκτορα δῖον,narrative
ἆσσον ἴθ’ ὥς κεν θᾶσσον ὀλέθρου πείραθ’ ἵκηαι,speech
τὸν δ’ οὐ ταρβήσας προσέφη κορυθαίολος Ἕκτωρ,narrative
Πηλεΐδη μὴ δὴ ἐπέεσσί με νηπύτιον ὣς,speech
ἔλπεο δειδίξεσθαι ἐπεὶ σάφα οἶδα καὶ αὐτὸς,speech
ἠμὲν κερτομίας ἠδ’ αἴσυλα μυθήσασθαι,speech
οἶδα δ’ ὅτι σὺ μὲν ἐσθλός ἐγὼ δὲ σέθεν πολὺ χείρων,speech
ἀλλ’ ἤτοι μὲν ταῦτα θεῶν ἐν γούνασι κεῖται,speech
αἴ κέ σε χειρότερός περ ἐὼν ἀπὸ θυμὸν ἕλωμαι,speech
δουρὶ βαλών ἐπεὶ ἦ καὶ ἐμὸν βέλος ὀξὺ πάροιθεν,speech
ἦ ῥα καὶ ἀμπεπαλὼν προΐει δόρυ καὶ τό γ’ Ἀθήνη,narrative
πνοιῇ Ἀχιλλῆος πάλιν ἔτραπε κυδαλίμοιο,narrative
ἦκα μάλα ψύξασα τὸ δ’ ἂψ ἵκεθ’ Ἕκτορα δῖον,narrative
αὐτοῦ δὲ προπάροιθε ποδῶν πέσεν αὐτὰρ Ἀχιλλεὺς,narrative
ἐμμεμαὼς ἐπόρουσε κατακτάμεναι μενεαίνων,narrative
σμερδαλέα ἰάχων τὸν δ’ ἐξήρπαξεν Ἀπόλλων,narrative
ῥεῖα μάλ’ ὥς τε θεός ἐκάλυψε δ’ ἄρ’ ἠέρι πολλῇ,narrative
τρὶς μὲν ἔπειτ’ ἐπόρουσε ποδάρκης δῖος Ἀχιλλεὺς,narrative
ἔγχεϊ χαλκείῳ τρὶς δ’ ἠέρα τύψε βαθεῖαν,narrative
ἀλλ’ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος,narrative
δεινὰ δ’ ὁμοκλήσας ἔπεα πτερόεντα προσηύδα,narrative
ἐξ αὖ νῦν ἔφυγες θάνατον κύον ἦ τέ τοι ἄγχι,speech
ἦλθε κακόν νῦν αὖτέ σ’ ἐρύσατο Φοῖβος Ἀπόλλων,speech
ᾧ μέλλεις εὔχεσθαι ἰὼν ἐς δοῦπον ἀκόντων,speech
ἦ θήν σ’ ἐξανύω γε καὶ ὕστερον ἀντιβολήσας,speech
εἴ πού τις καὶ ἔμοιγε θεῶν ἐπιτάρροθός ἐστι,speech
νῦν αὖ τοὺς ἄλλους ἐπιείσομαι ὅν κε κιχείω,speech
ὣς εἰπὼν Δρύοπ’ οὖτα κατ’ αὐχένα μέσσον ἄκοντι,narrative
ἤριπε δὲ προπάροιθε ποδῶν ὃ δὲ τὸν μὲν ἔασε,narrative
Δημοῦχον δὲ Φιλητορίδην ἠΰν τε μέγαν τε,narrative
κὰγ γόνυ δουρὶ βαλὼν ἠρύκακε τὸν μὲν ἔπειτα,narrative
οὐτάζων ξίφεϊ μεγάλῳ ἐξαίνυτο θυμόν,narrative
αὐτὰρ ὃ Λαόγονον καὶ Δάρδανον υἷε Βίαντος,narrative
ἄμφω ἐφορμηθεὶς ἐξ ἵππων ὦσε χαμᾶζε,narrative
τὸν μὲν δουρὶ βαλών τὸν δὲ σχεδὸν ἄορι τύψας,narrative
Τρῶα δ’ Ἀλαστορίδην ὃ μὲν ἀντίος ἤλυθε γούνων,narrative
εἴ πώς εὑ πεφίδοιτο λαβὼν καὶ ζωὸν ἀφείη,narrative
μηδὲ κατακτείνειεν ὁμηλικίην ἐλεήσας,narrative
νήπιος οὐδὲ τὸ ᾔδη ὃ οὐ πείσεσθαι ἔμελλεν,narrative
οὐ γάρ τι γλυκύθυμος ἀνὴρ ἦν οὐδ’ ἀγανόφρων,narrative
ἀλλὰ μάλ’ ἐμμεμαώς ὃ μὲν ἥπτετο χείρεσι γούνων,narrative
ἱέμενος λίσσεσθ’ ὃ δὲ φασγάνῳ οὖτα καθ’ ἧπαρ,narrative
ἐκ δέ οἱ ἧπαρ ὄλισθεν ἀτὰρ μέλαν αἷμα κατ’ αὐτοῦ,narrative
κόλπον ἐνέπλησεν τὸν δὲ σκότος ὄσσε κάλυψε,narrative
θυμοῦ δευόμενον ὃ δὲ Μούλιον οὖτα παραστὰς,narrative
δουρὶ κατ’ οὖς εἶθαρ δὲ δι’ οὔατος ἦλθ’ ἑτέροιο,narrative
αἰχμὴ χαλκείη ὃ δ’ Ἀγήνορος υἱὸν Ἔχεκλον,narrative
μέσσην κὰκ κεφαλὴν ξίφει ἤλασε κωπήεντι,narrative
πᾶν δ’ ὑπεθερμάνθη ξίφος αἵματι τὸν δὲ κατ’ ὄσσε,narrative
ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή,narrative
Δευκαλίωνα δ’ ἔπειθ’ ἵνα τε ξυνέχουσι τένοντες,narrative
ἀγκῶνος τῇ τόν γε φίλης διὰ χειρὸς ἔπειρεν,narrative
