text,register
λῦσε δὲ παρθενίην ζώνην κατὰ δ’ ὕπνον ἔχευεν,speech
αὐτὰρ ἐπεί ῥ’ ἐτέλεσσε θεὸς φιλοτήσια ἔργα,speech
ἔν τ’ ἄρα οἱ φῦ χειρί ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζε,speech
χαῖρε γύναι φιλότητι περιπλομένου δ’ ἐνιαυτοῦ,speech
τέξεις ἀγλαὰ τέκνα ἐπεὶ οὐκ ἀποφώλιοι εὐναὶ,speech
ἀθανάτων σὺ δὲ τοὺς κομέειν ἀτιταλλέμεναί τε,speech
νῦν δ’ ἔρχευ πρὸς δῶμα καὶ ἴσχεο μηδ’ ὀνομήνῃς,speech
αὐτὰρ ἐγώ τοί εἰμι Ποσειδάων ἐνοσίχθων,speech
ὣς εἰπὼν ὑπὸ πόντον ἐδύσετο κυμαίνοντα,speech
ἡ δ’ ὑποκυσαμένη Πελίην τέκε καὶ Νηλῆα,speech
τὼ κρατερὼ θεράποντε Διὸς μεγάλοιο γενέσθην,speech
ἀμφοτέρω Πελίης μὲν ἐν εὐρυχόρῳ Ἰαωλκῷ,speech
ναῖε πολύρρηνος ὁ δ’ ἄρ’ ἐν Πύλῳ ἠμαθόεντι,speech
τοὺς δ’ ἑτέρους Κρηθῆι τέκεν βασίλεια γυναικῶν,speech
Αἴσονά τ’ ἠδὲ Φέρητ’ Ἀμυθάονά θ’ ἱππιοχάρμην,speech
τὴν δὲ μετ’ Ἀντιόπην ἴδον Ἀσωποῖο θύγατρα,speech
ἣ δὴ καὶ Διὸς εὔχετ’ ἐν ἀγκοίνῃσιν ἰαῦσαι,speech
καί ῥ’ ἔτεκεν δύο παῖδ’ Ἀμφίονά τε Ζῆθόν τε,speech
οἳ πρῶτοι Θήβης ἕδος ἔκτισαν ἑπταπύλοιο,speech
πύργωσάν τ’ ἐπεὶ οὐ μὲν ἀπύργωτόν γ’ ἐδύναντο,speech
ναιέμεν εὐρύχορον Θήβην κρατερώ περ ἐόντε,speech
τὴν δὲ μετ’ Ἀλκμήνην ἴδον Ἀμφιτρύωνος ἄκοιτιν,speech
ἥ ῥ’ Ἡρακλῆα θρασυμέμνονα θυμολέοντα,speech
γείνατ’ ἐν ἀγκοίνῃσι Διὸς μεγάλοιο μιγεῖσα,speech
καὶ Μεγάρην Κρείοντος ὑπερθύμοιο θύγατρα,speech
τὴν ἔχεν Ἀμφιτρύωνος υἱὸς μένος αἰὲν ἀτειρής,speech
μητέρα τ’ Οἰδιπόδαο ἴδον καλὴν Ἐπικάστην,speech
ἣ μέγα ἔργον ἔρεξεν ἀιδρείῃσι νόοιο,speech
γημαμένη ᾧ υἷι ὁ δ’ ὃν πατέρ’ ἐξεναρίξας,speech
γῆμεν ἄφαρ δ’ ἀνάπυστα θεοὶ θέσαν ἀνθρώποισιν,speech
ἀλλ’ ὁ μὲν ἐν Θήβῃ πολυηράτῳ ἄλγεα πάσχων,speech
Καδμείων ἤνασσε θεῶν ὀλοὰς διὰ βουλάς,speech
ἡ δ’ ἔβη εἰς Ἀίδαο πυλάρταο κρατεροῖο,speech
ἁψαμένη βρόχον αἰπὺν ἀφ’ ὑψηλοῖο μελάθρου,speech
ᾧ ἄχεϊ σχομένη τῷ δ’ ἄλγεα κάλλιπ’ ὀπίσσω,speech
πολλὰ μάλ’ ὅσσα τε μητρὸς Ἐρινύες ἐκτελέουσιν,speech
καὶ Χλῶριν εἶδον περικαλλέα τήν ποτε Νηλεὺς,speech
γῆμεν ἑὸν διὰ κάλλος ἐπεὶ πόρε μυρία ἕδνα,speech
ὁπλοτάτην κούρην Ἀμφίονος Ἰασίδαο,speech
ὅς ποτ’ ἐν Ὀρχομενῷ Μινυείῳ ἶφι ἄνασσεν,speech
ἡ δὲ Πύλου βασίλευε τέκεν δέ οἱ ἀγλαὰ τέκνα,speech
Νέστορά τε χρόνιον τε Περικλύμενόν τ’ ἀγέρωχον,speech
τοῖσι δ’ ἐπ’ ἰφθίμην Πηρὼ τέκε θαῦμα βροτοῖσι,speech
τὴν πάντες μνώοντο περικτίται οὐδ’ ἄρα Νηλεὺς,speech
τῷ ἐδίδου ὃς μὴ ἕλικας βόας εὐρυμετώπους,speech
ἐκ Φυλάκης ἐλάσειε βίης Ἰφικληείης,speech
ἀργαλέας τὰς δ’ οἶος ὑπέσχετο μάντις ἀμύμων,speech
ἐξελάαν χαλεπὴ δὲ θεοῦ κατὰ μοῖρα πέδησε,speech
δεσμοί τ’ ἀργαλέοι καὶ βουκόλοι ἀγροιῶται,speech
ἀλλ’ ὅτε δὴ μῆνές τε καὶ ἡμέραι ἐξετελεῦντο,speech
ἂψ περιτελλομένου ἔτεος καὶ ἐπήλυθον ὧραι,speech
καὶ τότε δή μιν ἔλυσε βίη Ἰφικληείη,speech
θέσφατα πάντ’ εἰπόντα Διὸς δ’ ἐτελείετο βουλή,speech
καὶ Λήδην εἶδον τὴν Τυνδαρέου παράκοιτιν,speech
ἥ ῥ’ ὑπὸ Τυνδαρέῳ κρατερόφρονε γείνατο παῖδε,speech
Κάστορά θ’ ἱππόδαμον καὶ πὺξ ἀγαθὸν Πολυδεύκεα,speech
τοὺς ἄμφω ζωοὺς κατέχει φυσίζοος αἶα,speech
οἳ καὶ νέρθεν γῆς τιμὴν πρὸς Ζηνὸς ἔχοντες,speech
ἄλλοτε μὲν ζώουσ’ ἑτερήμεροι ἄλλοτε δ’ αὖτε,speech
τεθνᾶσιν τιμὴν δὲ λελόγχασιν ἶσα θεοῖσι,speech
τὴν δὲ μετ’ Ἰφιμέδειαν Ἀλωῆος παράκοιτιν,speech
εἴσιδον ἣ δὴ φάσκε Ποσειδάωνι μιγῆναι,speech
καί ῥ’ ἔτεκεν δύο παῖδε μινυνθαδίω δ’ ἐγενέσθην,speech
Ὦτόν τ’ ἀντίθεον τηλεκλειτόν τ’ Ἐφιάλτην,speech
οὓς δὴ μηκίστους θρέψε ζείδωρος ἄρουρα,speech
καὶ πολὺ καλλίστους μετά γε κλυτὸν Ὠρίωνα,speech
ἐννέωροι γὰρ τοί γε καὶ ἐννεαπήχεες ἦσαν,speech
εὖρος ἀτὰρ μῆκός γε γενέσθην ἐννεόργυιοι,speech
οἵ ῥα καὶ ἀθανάτοισιν ἀπειλήτην ἐν Ὀλύμπῳ,speech
φυλόπιδα στήσειν πολυάικος πολέμοιο,speech
Ὄσσαν ἐπ’ Οὐλύμπῳ μέμασαν θέμεν αὐτὰρ ἐπ’ Ὄσσῃ,speech
Πήλιον εἰνοσίφυλλον ἵν’ οὐρανὸς ἀμβατὸς εἴη,speech
καί νύ κεν ἐξετέλεσσαν εἰ ἥβης μέτρον ἵκοντο,speech
ἀλλ’ ὄλεσεν Διὸς υἱός ὃν ἠύκομος τέκε Λητώ,speech
ἀμφοτέρω πρίν σφωιν ὑπὸ κροτάφοισιν ἰούλους,speech
ἀνθῆσαι πυκάσαι τε γένυς ἐυανθέι λάχνῃ,speech
Φαίδρην τε Πρόκριν τε ἴδον καλήν τ’ Ἀριάδνην,speech
κούρην Μίνωος ὀλοόφρονος ἥν ποτε Θησεὺς,speech
ἐκ Κρήτης ἐς γουνὸν Ἀθηνάων ἱεράων,speech
ἦγε μέν οὐδ’ ἀπόνητο πάρος δέ μιν Ἄρτεμις ἔκτα,speech
Δίῃ ἐν ἀμφιρύτῃ Διονύσου μαρτυρίῃσιν,speech
Μαῖράν τε Κλυμένην τε ἴδον στυγερήν τ’ Ἐριφύλην,speech
ἣ χρυσὸν φίλου ἀνδρὸς ἐδέξατο τιμήεντα,speech
πάσας δ’ οὐκ ἂν ἐγὼ μυθήσομαι οὐδ’ ὀνομήνω,speech
ὅσσας ἡρώων ἀλόχους ἴδον ἠδὲ θύγατρας,speech
πρὶν γάρ κεν καὶ νὺξ φθῖτ’ ἄμβροτος ἀλλὰ καὶ ὥρη,speech
εὕδειν ἢ ἐπὶ νῆα θοὴν ἐλθόντ’ ἐς ἑταίρους,speech
ἢ αὐτοῦ πομπὴ δὲ θεοῖς ὑμῖν τε μελήσει,speech
ὣς ἔφαθ’ οἱ δ’ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ,narrative
κηληθμῷ δ’ ἔσχοντο κατὰ μέγαρα σκιόεντα,narrative
τοῖσιν δ’ Ἀρήτη λευκώλενος ἤρχετο μύθων,narrative
Φαίηκες πῶς ὔμμιν ἀνὴρ ὅδε φαίνεται εἶναι,speech
εἶδός τε μέγεθός τε ἰδὲ φρένας ἔνδον ἐίσας,speech
ξεῖνος δ’ αὖτ’ ἐμός ἐστιν ἕκαστος δ’ ἔμμορε τιμῆς,speech
τῷ μὴ ἐπειγόμενοι ἀποπέμπετε μηδὲ τὰ δῶρα,speech
οὕτω χρηίζοντι κολούετε πολλὰ γὰρ ὑμῖν,speech
κτήματ’ ἐνὶ μεγάροισι θεῶν ἰότητι κέονται,speech
τοῖσι δὲ καὶ μετέειπε γέρων ἥρως Ἐχένηος,narrative
ὃς δὴ Φαιήκων ἀνδρῶν προγενέστερος ἦεν,narrative
ὦ φίλοι οὐ μὰν ἧμιν ἀπὸ σκοποῦ οὐδ’ ἀπὸ δόξης,speech
μυθεῖται βασίλεια περίφρων ἀλλὰ πίθεσθε,speech
Ἀλκινόου δ’ ἐκ τοῦδ’ ἔχεται ἔργον τε ἔπος τε,speech
τὸν δ’ αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε,narrative
τοῦτο μὲν οὕτω δὴ ἔσται ἔπος αἴ κεν ἐγώ γε,speech
ζωὸς Φαιήκεσσι φιληρέτμοισιν ἀνάσσω,speech
ξεῖνος δὲ τλήτω μάλα περ νόστοιο χατίζων,speech
ἔμπης οὖν ἐπιμεῖναι ἐς αὔριον εἰς ὅ κε πᾶσαν,speech
δωτίνην τελέσω πομπὴ δ’ ἄνδρεσσι μελήσει,speech
πᾶσι μάλιστα δ’ ἐμοί τοῦ γὰρ κράτος ἔστ’ ἐνὶ δήμῳ,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
Ἀλκίνοε κρεῖον πάντων ἀριδείκετε λαῶν,speech
εἴ με καὶ εἰς ἐνιαυτὸν ἀνώγοιτ’ αὐτόθι μίμνειν,speech
πομπὴν δ’ ὀτρύνοιτε καὶ ἀγλαὰ δῶρα διδοῖτε,speech
καὶ κε τὸ βουλοίμην καί κεν πολὺ κέρδιον εἴη,speech
πλειοτέρῃ σὺν χειρὶ φίλην ἐς πατρίδ’ ἱκέσθαι,speech
καί κ’ αἰδοιότερος καὶ φίλτερος ἀνδράσιν εἴην,speech
πᾶσιν ὅσοι μ’ Ἰθάκηνδε ἰδοίατο νοστήσαντα,speech
τὸν δ’ αὖτ’ Ἀλκίνοος ἀπαμείβετο φώνησέν τε,narrative
ὦ Ὀδυσεῦ τὸ μὲν οὔ τί σ’ ἐίσκομεν εἰσορόωντες,speech
ἠπεροπῆά τ’ ἔμεν καὶ ἐπίκλοπον οἷά τε πολλοὺς,speech
βόσκει γαῖα μέλαινα πολυσπερέας ἀνθρώπους,speech
ψεύδεά τ’ ἀρτύνοντας ὅθεν κέ τις οὐδὲ ἴδοιτο,speech
σοὶ δ’ ἔπι μὲν μορφὴ ἐπέων ἔνι δὲ φρένες ἐσθλαί,speech
μῦθον δ’ ὡς ὅτ’ ἀοιδὸς ἐπισταμένως κατέλεξας,speech
πάντων τ’ Ἀργείων σέο τ’ αὐτοῦ κήδεα λυγρά,speech
ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,speech
εἴ τινας ἀντιθέων ἑτάρων ἴδες οἵ τοι ἅμ’ αὐτῷ,speech
Ἴλιον εἰς ἅμ’ ἕποντο καὶ αὐτοῦ πότμον ἐπέσπον,speech
νὺξ δ’ ἥδε μάλα μακρή ἀθέσφατος οὐδέ πω ὥρη,speech
εὕδειν ἐν μεγάρῳ σὺ δέ μοι λέγε θέσκελα ἔργα,speech
καί κεν ἐς ἠῶ δῖαν ἀνασχοίμην ὅτε μοι σὺ,speech
τλαίης ἐν μεγάρῳ τὰ σὰ κήδεα μυθήσασθαι,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
Ἀλκίνοε κρεῖον πάντων ἀριδείκετε λαῶν,speech
ὥρη μὲν πολέων μύθων ὥρη δὲ καὶ ὕπνου,speech
εἰ δ’ ἔτ’ ἀκουέμεναί γε λιλαίεαι οὐκ ἂν ἐγώ γε,speech
τούτων σοι φθονέοιμι καὶ οἰκτρότερ’ ἄλλ’ ἀγορεύειν,speech
κήδε’ ἐμῶν ἑτάρων οἳ δὴ μετόπισθεν ὄλοντο,speech
οἳ Τρώων μὲν ὑπεξέφυγον στονόεσσαν ἀυτήν,speech
ἐν νόστῳ δ’ ἀπόλοντο κακῆς ἰότητι γυναικός,speech
αὐτὰρ ἐπεὶ ψυχὰς μὲν ἀπεσκέδασ’ ἄλλυδις ἄλλῃ,speech
ἁγνὴ Περσεφόνεια γυναικῶν θηλυτεράων,speech
ἦλθε δ’ ἐπὶ ψυχὴ Ἀγαμέμνονος Ἀτρεΐδαο,speech
ἀχνυμένη περὶ δ’ ἄλλαι ἀγηγέραθ’ ὅσσοι ἅμ’ αὐτῷ,speech
οἴκῳ ἐν Αἰγίσθοιο θάνον καὶ πότμον ἐπέσπον,speech
ἔγνω δ’ αἶψ’ ἔμ’ ἐκεῖνος ἐπεὶ πίεν αἷμα κελαινόν,speech
κλαῖε δ’ ὅ γε λιγέως θαλερὸν κατὰ δάκρυον εἴβων,speech
πιτνὰς εἰς ἐμὲ χεῖρας ὀρέξασθαι μενεαίνων,speech
ἀλλ’ οὐ γάρ οἱ ἔτ’ ἦν ἲς ἔμπεδος οὐδέ τι κῖκυς,speech
οἵη περ πάρος ἔσκεν ἐνὶ γναμπτοῖσι μέλεσσι,speech
τὸν μὲν ἐγὼ δάκρυσα ἰδὼν ἐλέησά τε θυμῷ,speech
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδων,speech
Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον,speech
τίς νύ σε κὴρ ἐδάμασσε τανηλεγέος θανάτοιο,speech
ἦε σέ γ’ ἐν νήεσσι Ποσειδάων ἐδάμασσεν,speech
ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν,speech
ἦέ σ’ ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου,speech
βοῦς περιταμνόμενον ἠδ’ οἰῶν πώεα καλά,speech
ἠὲ περὶ πτόλιος μαχεούμενον ἠδὲ γυναικῶν,speech
ὣς ἐφάμην ὁ δέ μ’ αὐτίκ’ ἀμειβόμενος προσέειπε,speech
διογενὲς Λαερτιάδη πολυμήχαν’ Ὀδυσσεῦ,speech
οὔτ’ ἐμέ γ’ ἐν νήεσσι Ποσειδάων ἐδάμασσεν,speech
ὄρσας ἀργαλέων ἀνέμων ἀμέγαρτον ἀυτμήν,speech
οὔτε μ’ ἀνάρσιοι ἄνδρες ἐδηλήσαντ’ ἐπὶ χέρσου,speech
ἀλλά μοι Αἴγισθος τεύξας θάνατόν τε μόρον τε,speech
ἔκτα σὺν οὐλομένῃ ἀλόχῳ οἶκόνδε καλέσσας,speech
δειπνίσσας ὥς τίς τε κατέκτανε βοῦν ἐπὶ φάτνῃ,speech
ὣς θάνον οἰκτίστῳ θανάτῳ περὶ δ’ ἄλλοι ἑταῖροι,speech
νωλεμέως κτείνοντο σύες ὣς ἀργιόδοντες,speech
οἵ ῥά τ’ ἐν ἀφνειοῦ ἀνδρὸς μέγα δυναμένοιο,speech
ἢ γάμῳ ἢ ἐράνῳ ἢ εἰλαπίνῃ τεθαλυίῃ,speech
ἤδη μὲν πολέων φόνῳ ἀνδρῶν ἀντεβόλησας,speech
μουνὰξ κτεινομένων καὶ ἐνὶ κρατερῇ ὑσμίνῃ,speech
ἀλλά κε κεῖνα μάλιστα ἰδὼν ὀλοφύραο θυμῷ,speech
ὡς ἀμφὶ κρητῆρα τραπέζας τε πληθούσας,speech
κείμεθ’ ἐνὶ μεγάρῳ δάπεδον δ’ ἅπαν αἵματι θῦεν,speech
οἰκτροτάτην δ’ ἤκουσα ὄπα Πριάμοιο θυγατρός,speech
Κασσάνδρης τὴν κτεῖνε Κλυταιμνήστρη δολόμητις,speech
ἀμφ’ ἐμοί αὐτὰρ ἐγὼ ποτὶ γαίῃ χεῖρας ἀείρων,speech
βάλλον ἀποθνήσκων περὶ φασγάνῳ ἡ δὲ κυνῶπις,speech
νοσφίσατ’ οὐδέ μοι ἔτλη ἰόντι περ εἰς Ἀίδαο,speech
χερσὶ κατ’ ὀφθαλμοὺς ἑλέειν σύν τε στόμ’ ἐρεῖσαι,speech
ὣς οὐκ αἰνότερον καὶ κύντερον ἄλλο γυναικός,speech
ἥ τις δὴ τοιαῦτα μετὰ φρεσὶν ἔργα βάληται,speech
οἷον δὴ καὶ κείνη ἐμήσατο ἔργον ἀεικές,speech
κουριδίῳ τεύξασα πόσει φόνον ἦ τοι ἔφην γε,speech
ἀσπάσιος παίδεσσιν ἰδὲ δμώεσσιν ἐμοῖσιν,speech
οἴκαδ’ ἐλεύσεσθαι ἡ δ’ ἔξοχα λυγρὰ ἰδυῖα,speech
οἷ τε κατ’ αἶσχος ἔχευε καὶ ἐσσομένῃσιν ὀπίσσω,speech
θηλυτέρῃσι γυναιξί καὶ ἥ κ’ ἐυεργὸς ἔῃσιν,speech
ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,speech
